PROVINCIE;GEMEENTENUMMER;GEMEENTENAAM;SOORT INSTELLING;TYPE HOGER ONDERWIJS;BRIN NUMMER ACTUEEL;INSTELLINGSNAAM ACTUEEL;CROHO ONDERDEEL;CROHO SUBONDERDEEL;OPLEIDINGSCODE ACTUEEL;OPLEIDINGSNAAM ACTUEEL;OPLEIDINGSVORM;GESLACHT;2016;2017;2018;2019;2020
Noord-Brabant;1674;Roosendaal;reguliere inst.;associate degree;21MI;HZ University of Applied Sciences;techniek;n.v.t. (techniek);80154;Ad Built Environment;voltijd onderwijs;man;0;0;0;13;31
Noord-Brabant;1674;Roosendaal;reguliere inst.;associate degree;21MI;HZ University of Applied Sciences;techniek;n.v.t. (techniek);80154;Ad Built Environment;voltijd onderwijs;vrouw;0;0;0;7;8
Noord-Brabant;1948;Meierijstad;reguliere inst.;bachelor;30GB;Fontys Hogescholen;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;man;36;35;33;26;30
Noord-Brabant;1948;Meierijstad;reguliere inst.;bachelor;30GB;Fontys Hogescholen;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;vrouw;114;95;71;58;75
Noord-Holland;0361;Alkmaar;reguliere inst.;associate degree;21UG;Hogeschool IPABO Amsterdam Alkmaar;onderwijs;leraar basisonderwijs;80142;Ad Pedagogisch Educatief Professional;deeltijd onderwijs;man;0;0;0;0;1
Noord-Holland;0361;Alkmaar;reguliere inst.;associate degree;21UG;Hogeschool IPABO Amsterdam Alkmaar;onderwijs;leraar basisonderwijs;80142;Ad Pedagogisch Educatief Professional;deeltijd onderwijs;vrouw;1;18;30;12;42
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;21UG;Hogeschool IPABO Amsterdam Alkmaar;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;man;68;74;68;73;80
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;21UG;Hogeschool IPABO Amsterdam Alkmaar;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;vrouw;300;294;272;275;292
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);34145;B Business Studies;deeltijd onderwijs;man;5;4;0;0;0
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);34145;B Business Studies;deeltijd onderwijs;vrouw;4;0;0;0;0
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);34145;B Business Studies;voltijd onderwijs;man;555;522;429;446;532
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);34145;B Business Studies;voltijd onderwijs;vrouw;201;182;166;176;208
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);34406;B Accountancy;voltijd onderwijs;man;147;136;135;139;154
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);34406;B Accountancy;voltijd onderwijs;vrouw;48;57;59;53;73
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);35520;B Finance & Control;deeltijd onderwijs;man;1;0;0;0;0
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);35520;B Finance & Control;voltijd onderwijs;man;108;100;104;104;120
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);35520;B Finance & Control;voltijd onderwijs;vrouw;48;40;39;35;39
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);39118;B Business IT & Management;voltijd onderwijs;man;81;100;109;110;112
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);39118;B Business IT & Management;voltijd onderwijs;vrouw;13;12;12;11;7
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;deeltijd onderwijs;man;5;16;27;27;35
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;deeltijd onderwijs;vrouw;16;60;84;103;128
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;voltijd onderwijs;man;97;99;82;94;106
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;voltijd onderwijs;vrouw;384;362;326;336;393
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;deeltijd onderwijs;man;0;0;2;8;11
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;deeltijd onderwijs;vrouw;0;0;24;82;128
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;duaal onderwijs;man;1;3;1;2;1
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;duaal onderwijs;vrouw;14;31;31;22;9
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;voltijd onderwijs;man;21;34;27;25;33
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;voltijd onderwijs;vrouw;213;238;221;236;280
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;deeltijd onderwijs;man;23;36;50;46;59
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;deeltijd onderwijs;vrouw;55;73;102;140;175
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;duaal onderwijs;man;0;0;1;5;3
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;duaal onderwijs;vrouw;0;0;5;7;11
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;man;60;61;68;70;76
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;vrouw;174;141;140;134;172
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;techniek;n.v.t. (techniek);34263;B Bouwkunde;voltijd onderwijs;man;76;75;75;74;86
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;techniek;n.v.t. (techniek);34263;B Bouwkunde;voltijd onderwijs;vrouw;16;20;23;29;37
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;techniek;n.v.t. (techniek);34267;B Elektrotechniek;deeltijd onderwijs;man;48;48;57;64;61
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;techniek;n.v.t. (techniek);34267;B Elektrotechniek;deeltijd onderwijs;vrouw;1;2;1;1;1
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;techniek;n.v.t. (techniek);34267;B Elektrotechniek;voltijd onderwijs;man;87;103;109;109;118
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;techniek;n.v.t. (techniek);34267;B Elektrotechniek;voltijd onderwijs;vrouw;3;5;5;4;5
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;techniek;n.v.t. (techniek);34279;B Civiele Techniek;voltijd onderwijs;man;86;84;85;79;88
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;techniek;n.v.t. (techniek);34279;B Civiele Techniek;voltijd onderwijs;vrouw;8;9;6;5;6
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;techniek;n.v.t. (techniek);34280;B Werktuigbouwkunde;deeltijd onderwijs;man;64;57;67;61;56
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;techniek;n.v.t. (techniek);34280;B Werktuigbouwkunde;deeltijd onderwijs;vrouw;2;1;3;2;2
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;techniek;n.v.t. (techniek);34280;B Werktuigbouwkunde;voltijd onderwijs;man;321;310;302;285;303
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;techniek;n.v.t. (techniek);34280;B Werktuigbouwkunde;voltijd onderwijs;vrouw;14;10;11;9;9
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;techniek;n.v.t. (techniek);34421;B Technische Bedrijfskunde;deeltijd onderwijs;man;47;53;66;82;79
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;techniek;n.v.t. (techniek);34421;B Technische Bedrijfskunde;deeltijd onderwijs;vrouw;3;5;6;5;7
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;techniek;n.v.t. (techniek);34421;B Technische Bedrijfskunde;voltijd onderwijs;man;190;218;249;291;291
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;techniek;n.v.t. (techniek);34421;B Technische Bedrijfskunde;voltijd onderwijs;vrouw;20;27;34;36;38
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;techniek;n.v.t. (techniek);34475;B Technische Informatica;voltijd onderwijs;man;112;137;159;143;130
Noord-Holland;0361;Alkmaar;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;techniek;n.v.t. (techniek);34475;B Technische Informatica;voltijd onderwijs;vrouw;2;3;6;7;9
Noord-Holland;0363;Amsterdam;reguliere inst.;associate degree;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;opleidingen op het gebied van de kunst;80138;Ad Technische Productie;voltijd onderwijs;man;0;0;12;11;8
Noord-Holland;0363;Amsterdam;reguliere inst.;associate degree;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;opleidingen op het gebied van de kunst;80138;Ad Technische Productie;voltijd onderwijs;vrouw;0;0;1;3;2
Noord-Holland;0363;Amsterdam;reguliere inst.;associate degree;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;opleidingen op het gebied van de kunst;80160;Ad Electronic Music;voltijd onderwijs;man;0;0;0;24;26
Noord-Holland;0363;Amsterdam;reguliere inst.;associate degree;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;opleidingen op het gebied van de kunst;80160;Ad Electronic Music;voltijd onderwijs;vrouw;0;0;0;1;3
Noord-Holland;0363;Amsterdam;reguliere inst.;associate degree;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;opleidingen op het gebied van de kunst;80168;Ad Klassiek Ballet;voltijd onderwijs;man;0;0;0;0;6
Noord-Holland;0363;Amsterdam;reguliere inst.;associate degree;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;opleidingen op het gebied van de kunst;80168;Ad Klassiek Ballet;voltijd onderwijs;vrouw;0;0;0;0;15
Noord-Holland;0363;Amsterdam;reguliere inst.;associate degree;21UG;Hogeschool IPABO Amsterdam Alkmaar;onderwijs;leraar basisonderwijs;80142;Ad Pedagogisch Educatief Professional;deeltijd onderwijs;man;0;0;0;1;0
Noord-Holland;0363;Amsterdam;reguliere inst.;associate degree;21UG;Hogeschool IPABO Amsterdam Alkmaar;onderwijs;leraar basisonderwijs;80142;Ad Pedagogisch Educatief Professional;deeltijd onderwijs;vrouw;11;20;18;13;24
Noord-Holland;0363;Amsterdam;reguliere inst.;associate degree;21UG;Hogeschool IPABO Amsterdam Alkmaar;onderwijs;leraar basisonderwijs;80142;Ad Pedagogisch Educatief Professional;voltijd onderwijs;man;0;0;0;1;5
Noord-Holland;0363;Amsterdam;reguliere inst.;associate degree;21UG;Hogeschool IPABO Amsterdam Alkmaar;onderwijs;leraar basisonderwijs;80142;Ad Pedagogisch Educatief Professional;voltijd onderwijs;vrouw;0;0;14;31;45
Noord-Holland;0363;Amsterdam;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;taal en cultuur;opleidingen op het gebied van de kunst;80085;Ad Dans;voltijd onderwijs;man;9;8;1;4;10
Noord-Holland;0363;Amsterdam;reguliere inst.;associate degree;25BE;Hanzehogeschool Groningen;taal en cultuur;opleidingen op het gebied van de kunst;80085;Ad Dans;voltijd onderwijs;vrouw;4;3;2;2;5
Noord-Holland;0363;Amsterdam;reguliere inst.;associate degree;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);80008;Ad Accountancy;duaal onderwijs;man;4;2;0;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;associate degree;28DN;Hogeschool van Amsterdam;economie;n.v.t. (economie);80008;Ad Accountancy;duaal onderwijs;vrouw;1;0;0;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;associate degree;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);80086;Ad Ervaringsdeskundigheid in Zorg en Welzijn;deeltijd onderwijs;man;0;0;0;10;15
Noord-Holland;0363;Amsterdam;reguliere inst.;associate degree;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);80086;Ad Ervaringsdeskundigheid in Zorg en Welzijn;deeltijd onderwijs;vrouw;0;0;0;13;32
Noord-Holland;0363;Amsterdam;reguliere inst.;associate degree;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);80167;Ad Educatief Professional Beroepsonderwijs;deeltijd onderwijs;man;3;5;7;9;10
Noord-Holland;0363;Amsterdam;reguliere inst.;associate degree;28DN;Hogeschool van Amsterdam;onderwijs;n.v.t. (onderwijs);80167;Ad Educatief Professional Beroepsonderwijs;deeltijd onderwijs;vrouw;12;8;14;12;13
Noord-Holland;0363;Amsterdam;reguliere inst.;associate degree;28DN;Hogeschool van Amsterdam;techniek;n.v.t. (techniek);80156;Ad Cybersecurity;voltijd onderwijs;man;0;0;0;50;105
Noord-Holland;0363;Amsterdam;reguliere inst.;associate degree;28DN;Hogeschool van Amsterdam;techniek;n.v.t. (techniek);80156;Ad Cybersecurity;voltijd onderwijs;vrouw;0;0;0;3;13
Noord-Holland;0363;Amsterdam;reguliere inst.;associate degree;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80010;Ad Ondernemerschap & Retail Management;duaal onderwijs;man;0;0;27;48;87
Noord-Holland;0363;Amsterdam;reguliere inst.;associate degree;31FR;NHL Stenden Hogeschool;economie;n.v.t. (economie);80010;Ad Ondernemerschap & Retail Management;duaal onderwijs;vrouw;0;0;17;31;41
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;02BY;Gerrit Rietveld Academie;taal en cultuur;opleidingen op het gebied van de kunst;39109;B Beeldende Kunst en Vormgeving;deeltijd onderwijs;man;34;36;31;28;28
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;02BY;Gerrit Rietveld Academie;taal en cultuur;opleidingen op het gebied van de kunst;39109;B Beeldende Kunst en Vormgeving;deeltijd onderwijs;vrouw;49;52;52;61;63
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;02BY;Gerrit Rietveld Academie;taal en cultuur;opleidingen op het gebied van de kunst;39109;B Beeldende Kunst en Vormgeving;voltijd onderwijs;man;225;213;219;209;198
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;02BY;Gerrit Rietveld Academie;taal en cultuur;opleidingen op het gebied van de kunst;39109;B Beeldende Kunst en Vormgeving;voltijd onderwijs;vrouw;377;411;420;416;430
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;02NR;Hotelschool The Hague;economie;n.v.t. (economie);34411;B Hotel Management;voltijd onderwijs;man;514;538;538;532;558
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;02NR;Hotelschool The Hague;economie;n.v.t. (economie);34411;B Hotel Management;voltijd onderwijs;vrouw;716;747;768;784;750
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;21QA;Amsterdamse Hogeschool voor de Kunsten;onderwijs;lerarenopleidingen op het gebied van de kunst;34745;B Docent Theater;voltijd onderwijs;man;19;21;22;21;22
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;21QA;Amsterdamse Hogeschool voor de Kunsten;onderwijs;lerarenopleidingen op het gebied van de kunst;34745;B Docent Theater;voltijd onderwijs;vrouw;39;47;49;43;46
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;21QA;Amsterdamse Hogeschool voor de Kunsten;onderwijs;lerarenopleidingen op het gebied van de kunst;34940;B Docent Dans;voltijd onderwijs;man;20;25;25;27;30
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;21QA;Amsterdamse Hogeschool voor de Kunsten;onderwijs;lerarenopleidingen op het gebied van de kunst;34940;B Docent Dans;voltijd onderwijs;vrouw;53;51;48;47;47
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;21QA;Amsterdamse Hogeschool voor de Kunsten;onderwijs;lerarenopleidingen op het gebied van de kunst;39100;B Docent Beeldende Kunst en Vormgeving;deeltijd onderwijs;man;4;5;6;9;13
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;21QA;Amsterdamse Hogeschool voor de Kunsten;onderwijs;lerarenopleidingen op het gebied van de kunst;39100;B Docent Beeldende Kunst en Vormgeving;deeltijd onderwijs;vrouw;36;36;37;35;39
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;21QA;Amsterdamse Hogeschool voor de Kunsten;onderwijs;lerarenopleidingen op het gebied van de kunst;39100;B Docent Beeldende Kunst en Vormgeving;voltijd onderwijs;man;22;14;15;16;16
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;21QA;Amsterdamse Hogeschool voor de Kunsten;onderwijs;lerarenopleidingen op het gebied van de kunst;39100;B Docent Beeldende Kunst en Vormgeving;voltijd onderwijs;vrouw;91;108;121;138;140
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;21QA;Amsterdamse Hogeschool voor de Kunsten;onderwijs;lerarenopleidingen op het gebied van de kunst;39112;B Docent Muziek;voltijd onderwijs;man;21;19;22;30;30
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;21QA;Amsterdamse Hogeschool voor de Kunsten;onderwijs;lerarenopleidingen op het gebied van de kunst;39112;B Docent Muziek;voltijd onderwijs;vrouw;36;43;51;49;52
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;opleidingen op het gebied van de kunst;34733;B Film en Televisie;voltijd onderwijs;man;195;197;183;192;215
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;opleidingen op het gebied van de kunst;34733;B Film en Televisie;voltijd onderwijs;vrouw;153;159;174;172;176
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;opleidingen op het gebied van de kunst;34735;B Cultureel Erfgoed;voltijd onderwijs;man;106;122;122;118;134
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;opleidingen op het gebied van de kunst;34735;B Cultureel Erfgoed;voltijd onderwijs;vrouw;461;484;483;432;446
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;opleidingen op het gebied van de kunst;34739;B Muziek;voltijd onderwijs;man;380;398;392;396;412
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;opleidingen op het gebied van de kunst;34739;B Muziek;voltijd onderwijs;vrouw;218;217;209;219;233
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;opleidingen op het gebied van de kunst;34798;B Dans;voltijd onderwijs;man;72;73;69;64;55
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;opleidingen op het gebied van de kunst;34798;B Dans;voltijd onderwijs;vrouw;113;106;93;93;86
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;opleidingen op het gebied van de kunst;34860;B Theater;voltijd onderwijs;man;105;114;101;104;105
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;21QA;Amsterdamse Hogeschool voor de Kunsten;taal en cultuur;opleidingen op het gebied van de kunst;34860;B Theater;voltijd onderwijs;vrouw;123;125;124;128;124
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;21UG;Hogeschool IPABO Amsterdam Alkmaar;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;deeltijd onderwijs;man;59;55;61;54;77
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;21UG;Hogeschool IPABO Amsterdam Alkmaar;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;deeltijd onderwijs;vrouw;97;105;119;131;184
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;21UG;Hogeschool IPABO Amsterdam Alkmaar;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;man;59;83;96;101;121
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;21UG;Hogeschool IPABO Amsterdam Alkmaar;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;vrouw;244;261;256;283;343
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;onderwijs;lerarenopleidingen op het gebied van de kunst;34940;B Docent Dans;voltijd onderwijs;man;4;2;0;4;5
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;onderwijs;lerarenopleidingen op het gebied van de kunst;34940;B Docent Dans;voltijd onderwijs;vrouw;13;19;27;29;30
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;taal en cultuur;opleidingen op het gebied van de kunst;34798;B Dans;voltijd onderwijs;man;19;22;28;26;23
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;25BE;Hanzehogeschool Groningen;taal en cultuur;opleidingen op het gebied van de kunst;34798;B Dans;voltijd onderwijs;vrouw;49;49;45;43;35
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);34145;B Business Studies;voltijd onderwijs;man;13;7;0;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;economie;n.v.t. (economie);34145;B Business Studies;voltijd onderwijs;vrouw;27;12;0;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;deeltijd onderwijs;man;3;3;13;16;25
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;deeltijd onderwijs;vrouw;6;18;33;50;52
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;voltijd onderwijs;man;133;126;127;119;136
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;voltijd onderwijs;vrouw;418;417;389;383;391
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);35146;B Theologie;deeltijd onderwijs;man;3;0;0;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);35146;B Theologie;deeltijd onderwijs;vrouw;2;0;0;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);35158;B Pedagogiek;deeltijd onderwijs;man;2;1;1;1;0
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);35158;B Pedagogiek;deeltijd onderwijs;vrouw;6;1;0;0;0
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);35158;B Pedagogiek;voltijd onderwijs;man;58;52;37;43;59
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);35158;B Pedagogiek;voltijd onderwijs;vrouw;628;547;484;511;574
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;gezondheidszorg;n.v.t. (gezondheidszorg);34134;B Verloskunde;voltijd onderwijs;man;1;1;1;2;2
Noord-Holland;0363;Amsterdam;reguliere inst.;bachelor;27PZ;Hogeschool INHOLLAND;gezondheidszorg;n.v.t. (gezondheidszorg);34134;B Verloskunde;voltijd onderwijs;vrouw;228;237;252;261;265
