PROVINCIE;GEMEENTENUMMER;GEMEENTENAAM;SOORT INSTELLING;TYPE HOGER ONDERWIJS;BRIN NUMMER ACTUEEL;INSTELLINGSNAAM ACTUEEL;CROHO ONDERDEEL;CROHO SUBONDERDEEL;OPLEIDINGSCODE ACTUEEL;OPLEIDINGSNAAM ACTUEEL;OPLEIDINGSVORM;GESLACHT;2016;2017;2018;2019;2020
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;02NT;Design Academy Eindhoven;taal en cultuur;opleidingen op het gebied van de kunst;39111;B Vormgeving;voltijd onderwijs;vrouw;71;78;96;75;111
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);30029;B International Business;voltijd onderwijs;man;103;94;110;100;77
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);30029;B International Business;voltijd onderwijs;vrouw;50;70;65;65;52
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);34035;B Bedrijfskunde;deeltijd onderwijs;man;9;8;9;12;8
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);34035;B Bedrijfskunde;deeltijd onderwijs;vrouw;6;2;2;3;6
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);34035;B Bedrijfskunde;voltijd onderwijs;man;81;78;113;86;82
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);34035;B Bedrijfskunde;voltijd onderwijs;vrouw;42;39;33;31;43
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);34402;B Commerciele Economie;deeltijd onderwijs;man;4;3;3;8;7
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);34402;B Commerciele Economie;deeltijd onderwijs;vrouw;1;1;3;1;1
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);34402;B Commerciele Economie;voltijd onderwijs;man;99;80;117;75;100
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);34402;B Commerciele Economie;voltijd onderwijs;vrouw;39;40;38;50;62
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);34405;B Communicatie;deeltijd onderwijs;man;1;6;4;1;2
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);34405;B Communicatie;deeltijd onderwijs;vrouw;9;4;4;4;4
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);34405;B Communicatie;voltijd onderwijs;man;27;25;31;36;28
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);34405;B Communicatie;voltijd onderwijs;vrouw;122;96;108;148;169
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);34406;B Accountancy;deeltijd onderwijs;man;2;3;5;5;4
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);34406;B Accountancy;deeltijd onderwijs;vrouw;3;2;9;0;8
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);34406;B Accountancy;voltijd onderwijs;man;32;49;38;48;37
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);34406;B Accountancy;voltijd onderwijs;vrouw;20;21;23;22;15
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);34609;B Human Resource Management;voltijd onderwijs;man;31;24;30;28;43
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);34609;B Human Resource Management;voltijd onderwijs;vrouw;98;75;64;74;86
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);35517;B Finance, Tax and Advice;deeltijd onderwijs;man;8;10;8;4;8
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);35517;B Finance, Tax and Advice;deeltijd onderwijs;vrouw;7;7;6;3;6
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);35517;B Finance, Tax and Advice;voltijd onderwijs;man;61;57;53;43;45
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);35517;B Finance, Tax and Advice;voltijd onderwijs;vrouw;59;35;36;37;27
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);35520;B Finance & Control;deeltijd onderwijs;man;2;4;7;8;7
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);35520;B Finance & Control;deeltijd onderwijs;vrouw;2;4;7;3;6
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);35520;B Finance & Control;voltijd onderwijs;man;93;81;63;48;51
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);35520;B Finance & Control;voltijd onderwijs;vrouw;20;36;25;37;13
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);35523;B Ondernemerschap & Retail Management;duaal onderwijs;man;4;3;4;4;1
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);35523;B Ondernemerschap & Retail Management;duaal onderwijs;vrouw;0;1;0;2;2
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);35523;B Ondernemerschap & Retail Management;voltijd onderwijs;man;51;34;42;48;59
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);35523;B Ondernemerschap & Retail Management;voltijd onderwijs;vrouw;22;19;24;16;26
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);39203;B Vastgoed en Makelaardij;voltijd onderwijs;man;68;73;77;96;114
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;economie;n.v.t. (economie);39203;B Vastgoed en Makelaardij;voltijd onderwijs;vrouw;48;36;46;38;57
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34040;B Sportkunde;voltijd onderwijs;man;99;80;101;96;137
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34040;B Sportkunde;voltijd onderwijs;vrouw;99;82;86;74;81
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;deeltijd onderwijs;man;4;5;9;19;12
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;deeltijd onderwijs;vrouw;20;26;21;27;28
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;voltijd onderwijs;man;65;40;38;27;39
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34116;B Social Work;voltijd onderwijs;vrouw;183;174;175;155;182
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34507;B Toegepaste Psychologie;voltijd onderwijs;man;86;96;82;129;146
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);34507;B Toegepaste Psychologie;voltijd onderwijs;vrouw;168;206;205;248;405
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);35158;B Pedagogiek;voltijd onderwijs;man;7;7;5;2;6
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);35158;B Pedagogiek;voltijd onderwijs;vrouw;113;113;130;133;130
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;gezondheidszorg;n.v.t. (gezondheidszorg);30109;B Toegepaste Gerontologie;deeltijd onderwijs;man;0;0;0;0;1
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;gezondheidszorg;n.v.t. (gezondheidszorg);30109;B Toegepaste Gerontologie;deeltijd onderwijs;vrouw;3;2;6;5;2
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;gezondheidszorg;n.v.t. (gezondheidszorg);30109;B Toegepaste Gerontologie;voltijd onderwijs;man;3;1;4;2;1
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;gezondheidszorg;n.v.t. (gezondheidszorg);30109;B Toegepaste Gerontologie;voltijd onderwijs;vrouw;9;9;9;6;3
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;gezondheidszorg;n.v.t. (gezondheidszorg);34538;B Management in de Zorg;deeltijd onderwijs;man;1;4;3;3;4
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;gezondheidszorg;n.v.t. (gezondheidszorg);34538;B Management in de Zorg;deeltijd onderwijs;vrouw;10;11;17;16;16
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;deeltijd onderwijs;man;2;3;2;4;6
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;deeltijd onderwijs;vrouw;7;5;15;18;17
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;duaal onderwijs;man;9;6;6;14;14
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;duaal onderwijs;vrouw;74;63;51;80;70
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;voltijd onderwijs;man;30;20;44;35;31
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;gezondheidszorg;n.v.t. (gezondheidszorg);34560;B Opleiding tot Verpleegkundige;voltijd onderwijs;vrouw;268;202;320;287;303
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;gezondheidszorg;n.v.t. (gezondheidszorg);34561;B Medisch Beeldvormende en Radiotherapeutische Technieken;duaal onderwijs;man;3;3;5;1;3
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;gezondheidszorg;n.v.t. (gezondheidszorg);34561;B Medisch Beeldvormende en Radiotherapeutische Technieken;duaal onderwijs;vrouw;8;10;13;16;12
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;gezondheidszorg;n.v.t. (gezondheidszorg);34561;B Medisch Beeldvormende en Radiotherapeutische Technieken;voltijd onderwijs;man;28;24;53;36;39
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;gezondheidszorg;n.v.t. (gezondheidszorg);34561;B Medisch Beeldvormende en Radiotherapeutische Technieken;voltijd onderwijs;vrouw;93;93;156;165;150
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;gezondheidszorg;n.v.t. (gezondheidszorg);34570;B Opleiding tot Fysiotherapeut;voltijd onderwijs;man;103;90;190;163;232
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;gezondheidszorg;n.v.t. (gezondheidszorg);34570;B Opleiding tot Fysiotherapeut;voltijd onderwijs;vrouw;76;76;194;192;203
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;gezondheidszorg;n.v.t. (gezondheidszorg);34578;B Opleiding voor Logopedie;voltijd onderwijs;man;1;0;0;1;2
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;gezondheidszorg;n.v.t. (gezondheidszorg);34578;B Opleiding voor Logopedie;voltijd onderwijs;vrouw;45;37;27;38;48
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;gezondheidszorg;n.v.t. (gezondheidszorg);34581;B Opleiding Podotherapie;deeltijd onderwijs;man;0;0;0;0;4
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;gezondheidszorg;n.v.t. (gezondheidszorg);34581;B Opleiding Podotherapie;deeltijd onderwijs;vrouw;0;0;0;0;2
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;gezondheidszorg;n.v.t. (gezondheidszorg);34581;B Opleiding Podotherapie;voltijd onderwijs;man;7;5;5;3;3
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;gezondheidszorg;n.v.t. (gezondheidszorg);34581;B Opleiding Podotherapie;voltijd onderwijs;vrouw;28;25;18;21;14
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;deeltijd onderwijs;man;6;2;6;12;18
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;deeltijd onderwijs;vrouw;5;8;14;34;34
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;man;14;9;15;19;25
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;vrouw;57;43;44;62;91
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;onderwijs;n.v.t. (onderwijs);35025;B Opleiding tot Leraar van de eerste graad in Lichamelijke Opvoeding;voltijd onderwijs;man;94;83;79;71;94
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;onderwijs;n.v.t. (onderwijs);35025;B Opleiding tot Leraar van de eerste graad in Lichamelijke Opvoeding;voltijd onderwijs;vrouw;48;50;48;41;49
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;onderwijs;n.v.t. (onderwijs);35204;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Pedagogiek;voltijd onderwijs;man;0;0;1;0;1
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;onderwijs;n.v.t. (onderwijs);35204;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Pedagogiek;voltijd onderwijs;vrouw;4;2;3;4;4
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;onderwijs;n.v.t. (onderwijs);35210;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in het Technisch Beroepsonderwijs;deeltijd onderwijs;man;17;19;21;30;27
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;onderwijs;n.v.t. (onderwijs);35210;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in het Technisch Beroepsonderwijs;deeltijd onderwijs;vrouw;0;0;1;1;1
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;onderwijs;n.v.t. (onderwijs);35423;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Consumptieve Techniek I en II;deeltijd onderwijs;man;15;11;11;13;14
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;onderwijs;n.v.t. (onderwijs);35423;B Opleiding tot leraar voortgezet onderwijs van de tweede graad in Consumptieve Techniek I en II;deeltijd onderwijs;vrouw;7;9;8;3;7
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;techniek;n.v.t. (techniek);30008;B Applied Science;voltijd onderwijs;man;120;109;85;106;92
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;techniek;n.v.t. (techniek);30008;B Applied Science;voltijd onderwijs;vrouw;112;73;52;76;87
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;techniek;n.v.t. (techniek);30018;B Automotive;voltijd onderwijs;man;91;110;109;112;107
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;techniek;n.v.t. (techniek);30018;B Automotive;voltijd onderwijs;vrouw;1;2;2;6;6
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;techniek;n.v.t. (techniek);30020;B HBO-ICT;deeltijd onderwijs;man;49;61;61;64;55
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;techniek;n.v.t. (techniek);30020;B HBO-ICT;deeltijd onderwijs;vrouw;6;4;9;4;11
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;techniek;n.v.t. (techniek);30020;B HBO-ICT;voltijd onderwijs;man;470;612;648;632;611
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;techniek;n.v.t. (techniek);30020;B HBO-ICT;voltijd onderwijs;vrouw;59;91;85;67;99
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;techniek;n.v.t. (techniek);30026;B Mechatronica;voltijd onderwijs;man;171;155;146;169;140
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;techniek;n.v.t. (techniek);30026;B Mechatronica;voltijd onderwijs;vrouw;13;12;17;11;13
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;techniek;n.v.t. (techniek);30039;B Mens en Techniek;voltijd onderwijs;man;16;18;16;12;12
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;techniek;n.v.t. (techniek);30039;B Mens en Techniek;voltijd onderwijs;vrouw;30;33;25;19;36
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;techniek;n.v.t. (techniek);34267;B Elektrotechniek;deeltijd onderwijs;man;5;4;6;7;4
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;techniek;n.v.t. (techniek);34267;B Elektrotechniek;deeltijd onderwijs;vrouw;1;0;1;0;0
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;techniek;n.v.t. (techniek);34267;B Elektrotechniek;voltijd onderwijs;man;72;77;59;63;60
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;techniek;n.v.t. (techniek);34267;B Elektrotechniek;voltijd onderwijs;vrouw;11;5;9;7;6
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;techniek;n.v.t. (techniek);34268;B Technische Natuurkunde;voltijd onderwijs;man;63;66;76;72;84
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;techniek;n.v.t. (techniek);34268;B Technische Natuurkunde;voltijd onderwijs;vrouw;15;13;13;12;24
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;techniek;n.v.t. (techniek);34280;B Werktuigbouwkunde;deeltijd onderwijs;man;22;4;2;13;9
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;techniek;n.v.t. (techniek);34280;B Werktuigbouwkunde;deeltijd onderwijs;vrouw;0;0;0;2;0
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;techniek;n.v.t. (techniek);34280;B Werktuigbouwkunde;voltijd onderwijs;man;152;153;121;131;89
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;techniek;n.v.t. (techniek);34280;B Werktuigbouwkunde;voltijd onderwijs;vrouw;6;11;7;7;12
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;techniek;n.v.t. (techniek);34421;B Technische Bedrijfskunde;deeltijd onderwijs;man;26;22;37;17;19
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;techniek;n.v.t. (techniek);34421;B Technische Bedrijfskunde;deeltijd onderwijs;vrouw;1;3;4;0;3
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;techniek;n.v.t. (techniek);34421;B Technische Bedrijfskunde;voltijd onderwijs;man;227;176;225;221;196
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;techniek;n.v.t. (techniek);34421;B Technische Bedrijfskunde;voltijd onderwijs;vrouw;35;32;34;33;42
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;techniek;n.v.t. (techniek);35168;B Toegepaste Wiskunde;voltijd onderwijs;man;32;19;32;32;31
Noord-Brabant;0772;Eindhoven;reguliere inst.;bachelor;30GB;Fontys Hogescholen;techniek;n.v.t. (techniek);35168;B Toegepaste Wiskunde;voltijd onderwijs;vrouw;18;18;14;16;29
Noord-Brabant;0772;Eindhoven;reguliere inst.;master;02NT;Design Academy Eindhoven;taal en cultuur;voortgezette kunstopleidingen;49114;M Master of Arts in Fine Art and Design;voltijd onderwijs;man;15;35;29;29;41
Noord-Brabant;0772;Eindhoven;reguliere inst.;master;02NT;Design Academy Eindhoven;taal en cultuur;voortgezette kunstopleidingen;49114;M Master of Arts in Fine Art and Design;voltijd onderwijs;vrouw;58;55;59;63;66
Noord-Brabant;0772;Eindhoven;reguliere inst.;master;30GB;Fontys Hogescholen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);49130;M Master Sport- en Bewegingsonderwijs;deeltijd onderwijs;man;0;21;6;11;8
Noord-Brabant;0772;Eindhoven;reguliere inst.;master;30GB;Fontys Hogescholen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);49130;M Master Sport- en Bewegingsonderwijs;deeltijd onderwijs;vrouw;0;3;2;6;4
Noord-Brabant;0772;Eindhoven;reguliere inst.;master;30GB;Fontys Hogescholen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);49130;M Master Sport- en Bewegingsonderwijs;voltijd onderwijs;man;0;0;5;0;0
Noord-Brabant;0772;Eindhoven;reguliere inst.;master;30GB;Fontys Hogescholen;gedrag en maatschappij;n.v.t. (gedrag en maatschappij);49130;M Master Sport- en Bewegingsonderwijs;voltijd onderwijs;vrouw;0;0;4;0;0
Noord-Brabant;0772;Eindhoven;reguliere inst.;master;30GB;Fontys Hogescholen;gezondheidszorg;n.v.t. (gezondheidszorg);49127;M Healthy Ageing Professional;deeltijd onderwijs;man;0;0;0;9;7
Noord-Brabant;0772;Eindhoven;reguliere inst.;master;30GB;Fontys Hogescholen;gezondheidszorg;n.v.t. (gezondheidszorg);49127;M Healthy Ageing Professional;deeltijd onderwijs;vrouw;0;0;0;14;16
Noord-Brabant;0772;Eindhoven;reguliere inst.;master;30GB;Fontys Hogescholen;gezondheidszorg;n.v.t. (gezondheidszorg);49127;M Healthy Ageing Professional;voltijd onderwijs;man;0;0;0;0;2
Noord-Brabant;0772;Eindhoven;reguliere inst.;master;30GB;Fontys Hogescholen;gezondheidszorg;n.v.t. (gezondheidszorg);49127;M Healthy Ageing Professional;voltijd onderwijs;vrouw;0;0;0;7;13
Noord-Brabant;0772;Eindhoven;reguliere inst.;master;30GB;Fontys Hogescholen;onderwijs;lerarenopleidingen speciaal onderwijs;44103;M Educational Needs;deeltijd onderwijs;man;10;5;8;13;5
Noord-Brabant;0772;Eindhoven;reguliere inst.;master;30GB;Fontys Hogescholen;onderwijs;lerarenopleidingen speciaal onderwijs;44103;M Educational Needs;deeltijd onderwijs;vrouw;57;44;24;49;40
Noord-Brabant;0772;Eindhoven;reguliere inst.;master;30GB;Fontys Hogescholen;onderwijs;lerarenopleidingen speciaal onderwijs;44103;M Educational Needs;voltijd onderwijs;man;0;0;2;1;1
Noord-Brabant;0772;Eindhoven;reguliere inst.;master;30GB;Fontys Hogescholen;onderwijs;lerarenopleidingen speciaal onderwijs;44103;M Educational Needs;voltijd onderwijs;vrouw;8;6;5;7;2
Noord-Brabant;0772;Eindhoven;reguliere inst.;master;30GB;Fontys Hogescholen;onderwijs;n.v.t. (onderwijs);44135;M Leren en Innoveren;deeltijd onderwijs;man;27;22;13;19;8
Noord-Brabant;0772;Eindhoven;reguliere inst.;master;30GB;Fontys Hogescholen;onderwijs;n.v.t. (onderwijs);44135;M Leren en Innoveren;deeltijd onderwijs;vrouw;26;35;25;24;8
Noord-Brabant;0794;Helmond;reguliere inst.;bachelor;08OK;Pedagogische Hogeschool De Kempel;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;deeltijd onderwijs;man;0;3;1;0;2
Noord-Brabant;0794;Helmond;reguliere inst.;bachelor;08OK;Pedagogische Hogeschool De Kempel;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;deeltijd onderwijs;vrouw;5;8;9;6;8
Noord-Brabant;0794;Helmond;reguliere inst.;bachelor;08OK;Pedagogische Hogeschool De Kempel;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;man;44;40;49;43;56
Noord-Brabant;0794;Helmond;reguliere inst.;bachelor;08OK;Pedagogische Hogeschool De Kempel;onderwijs;leraar basisonderwijs;34808;B Opleiding tot leraar Basisonderwijs;voltijd onderwijs;vrouw;141;127;148;139;146
