PROVINCIE,GEMEENTENUMMER,GEMEENTENAAM,SOORT INSTELLING,TYPE HOGER ONDERWIJS,BRIN NUMMER ACTUEEL,INSTELLINGSNAAM ACTUEEL,CROHO ONDERDEEL,CROHO SUBONDERDEEL,OPLEIDINGSCODE ACTUEEL,OPLEIDINGSNAAM ACTUEEL,OPLEIDINGSVORM,GESLACHT,2016,2017,2018,2019,2020
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,21QA,Amsterdamse Hogeschool voor de Kunsten,taal en cultuur,opleidingen op het gebied van de kunst,34798,B Dans,voltijd onderwijs,man,72,73,69,65,55
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,21QA,Amsterdamse Hogeschool voor de Kunsten,taal en cultuur,opleidingen op het gebied van de kunst,34798,B Dans,voltijd onderwijs,vrouw,113,106,93,93,87
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,21QA,Amsterdamse Hogeschool voor de Kunsten,taal en cultuur,opleidingen op het gebied van de kunst,34860,B Theater,voltijd onderwijs,man,105,115,101,104,106
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,21QA,Amsterdamse Hogeschool voor de Kunsten,taal en cultuur,opleidingen op het gebied van de kunst,34860,B Theater,voltijd onderwijs,vrouw,125,126,127,130,126
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,21UG,Hogeschool IPABO Amsterdam Alkmaar,onderwijs,leraar basisonderwijs,34808,B Opleiding tot leraar Basisonderwijs,deeltijd onderwijs,man,59,56,62,55,77
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,21UG,Hogeschool IPABO Amsterdam Alkmaar,onderwijs,leraar basisonderwijs,34808,B Opleiding tot leraar Basisonderwijs,deeltijd onderwijs,vrouw,98,108,120,132,184
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,21UG,Hogeschool IPABO Amsterdam Alkmaar,onderwijs,leraar basisonderwijs,34808,B Opleiding tot leraar Basisonderwijs,voltijd onderwijs,man,59,83,96,101,121
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,21UG,Hogeschool IPABO Amsterdam Alkmaar,onderwijs,leraar basisonderwijs,34808,B Opleiding tot leraar Basisonderwijs,voltijd onderwijs,vrouw,245,261,261,284,349
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,25BE,Hanzehogeschool Groningen,onderwijs,lerarenopleidingen op het gebied van de kunst,34940,B Docent Dans,voltijd onderwijs,man,9,7,5,10,11
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,25BE,Hanzehogeschool Groningen,onderwijs,lerarenopleidingen op het gebied van de kunst,34940,B Docent Dans,voltijd onderwijs,vrouw,24,31,39,41,41
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,25BE,Hanzehogeschool Groningen,taal en cultuur,opleidingen op het gebied van de kunst,34798,B Dans,voltijd onderwijs,man,21,24,28,26,23
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,25BE,Hanzehogeschool Groningen,taal en cultuur,opleidingen op het gebied van de kunst,34798,B Dans,voltijd onderwijs,vrouw,52,49,46,43,35
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,27PZ,Hogeschool INHOLLAND,economie,n.v.t. (economie),34145,B Business Studies,voltijd onderwijs,man,14,8,0,0,0
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,27PZ,Hogeschool INHOLLAND,economie,n.v.t. (economie),34145,B Business Studies,voltijd onderwijs,vrouw,27,12,0,0,0
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,27PZ,Hogeschool INHOLLAND,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),34116,B Social Work,deeltijd onderwijs,man,3,3,13,16,25
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,27PZ,Hogeschool INHOLLAND,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),34116,B Social Work,deeltijd onderwijs,vrouw,6,19,33,50,52
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,27PZ,Hogeschool INHOLLAND,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),34116,B Social Work,voltijd onderwijs,man,136,126,128,119,137
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,27PZ,Hogeschool INHOLLAND,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),34116,B Social Work,voltijd onderwijs,vrouw,418,419,390,384,396
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,27PZ,Hogeschool INHOLLAND,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),35146,B Theologie,deeltijd onderwijs,man,3,0,0,0,0
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,27PZ,Hogeschool INHOLLAND,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),35146,B Theologie,deeltijd onderwijs,vrouw,2,0,0,0,0
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,27PZ,Hogeschool INHOLLAND,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),35158,B Pedagogiek,deeltijd onderwijs,man,2,1,1,1,0
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,27PZ,Hogeschool INHOLLAND,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),35158,B Pedagogiek,deeltijd onderwijs,vrouw,6,1,0,0,0
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,27PZ,Hogeschool INHOLLAND,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),35158,B Pedagogiek,voltijd onderwijs,man,58,52,37,44,60
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,27PZ,Hogeschool INHOLLAND,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),35158,B Pedagogiek,voltijd onderwijs,vrouw,631,547,484,512,577
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,27PZ,Hogeschool INHOLLAND,gezondheidszorg,n.v.t. (gezondheidszorg),34134,B Verloskunde,voltijd onderwijs,man,1,1,1,2,2
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,27PZ,Hogeschool INHOLLAND,gezondheidszorg,n.v.t. (gezondheidszorg),34134,B Verloskunde,voltijd onderwijs,vrouw,229,242,254,261,269
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,27PZ,Hogeschool INHOLLAND,gezondheidszorg,n.v.t. (gezondheidszorg),34560,B Opleiding tot Verpleegkundige,deeltijd onderwijs,man,0,0,12,28,36
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,27PZ,Hogeschool INHOLLAND,gezondheidszorg,n.v.t. (gezondheidszorg),34560,B Opleiding tot Verpleegkundige,deeltijd onderwijs,vrouw,0,0,77,127,154
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,27PZ,Hogeschool INHOLLAND,gezondheidszorg,n.v.t. (gezondheidszorg),34560,B Opleiding tot Verpleegkundige,duaal onderwijs,man,24,26,18,16,13
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,27PZ,Hogeschool INHOLLAND,gezondheidszorg,n.v.t. (gezondheidszorg),34560,B Opleiding tot Verpleegkundige,duaal onderwijs,vrouw,151,153,119,103,92
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,27PZ,Hogeschool INHOLLAND,gezondheidszorg,n.v.t. (gezondheidszorg),34560,B Opleiding tot Verpleegkundige,voltijd onderwijs,man,50,62,73,64,89
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,27PZ,Hogeschool INHOLLAND,gezondheidszorg,n.v.t. (gezondheidszorg),34560,B Opleiding tot Verpleegkundige,voltijd onderwijs,vrouw,308,374,378,385,470
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,27PZ,Hogeschool INHOLLAND,gezondheidszorg,n.v.t. (gezondheidszorg),34561,B Medisch Beeldvormende en Radiotherapeutische Technieken,voltijd onderwijs,man,2,0,0,0,0
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,27PZ,Hogeschool INHOLLAND,gezondheidszorg,n.v.t. (gezondheidszorg),34561,B Medisch Beeldvormende en Radiotherapeutische Technieken,voltijd onderwijs,vrouw,6,0,0,0,0
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,27PZ,Hogeschool INHOLLAND,gezondheidszorg,n.v.t. (gezondheidszorg),34576,B Mondzorgkunde,voltijd onderwijs,man,44,44,52,55,63
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,27PZ,Hogeschool INHOLLAND,gezondheidszorg,n.v.t. (gezondheidszorg),34576,B Mondzorgkunde,voltijd onderwijs,vrouw,392,398,418,412,435
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,27PZ,Hogeschool INHOLLAND,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),30022,B Food Commerce & Technology,voltijd onderwijs,man,62,54,56,60,70
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,27PZ,Hogeschool INHOLLAND,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),30022,B Food Commerce & Technology,voltijd onderwijs,vrouw,94,104,87,91,92
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,27PZ,Hogeschool INHOLLAND,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),34331,B Biotechnologie,voltijd onderwijs,man,100,86,96,89,91
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,27PZ,Hogeschool INHOLLAND,landbouw en natuurlijke omgeving,n.v.t. (landbouw en natuurlijke omgeving),34331,B Biotechnologie,voltijd onderwijs,vrouw,42,36,37,39,41
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,27PZ,Hogeschool INHOLLAND,techniek,n.v.t. (techniek),34396,B Chemie,voltijd onderwijs,man,153,134,143,137,151
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,27PZ,Hogeschool INHOLLAND,techniek,n.v.t. (techniek),34396,B Chemie,voltijd onderwijs,vrouw,85,96,90,99,91
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,27PZ,Hogeschool INHOLLAND,techniek,n.v.t. (techniek),34397,B Biologie en Medisch Laboratoriumonderzoek,voltijd onderwijs,man,111,124,126,109,117
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,27PZ,Hogeschool INHOLLAND,techniek,n.v.t. (techniek),34397,B Biologie en Medisch Laboratoriumonderzoek,voltijd onderwijs,vrouw,217,202,187,210,203
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),30029,B International Business,deeltijd onderwijs,man,117,112,115,115,114
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),30029,B International Business,deeltijd onderwijs,vrouw,97,100,103,105,120
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),30029,B International Business,voltijd onderwijs,man,1323,1432,1480,1500,1571
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),30029,B International Business,voltijd onderwijs,vrouw,1128,1226,1173,1144,1141
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),34035,B Bedrijfskunde,deeltijd onderwijs,man,193,189,212,200,201
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),34035,B Bedrijfskunde,deeltijd onderwijs,vrouw,129,135,119,107,121
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),34035,B Bedrijfskunde,duaal onderwijs,man,16,6,2,1,0
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),34035,B Bedrijfskunde,duaal onderwijs,vrouw,13,4,3,2,1
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),34035,B Bedrijfskunde,voltijd onderwijs,man,786,842,840,879,931
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),34035,B Bedrijfskunde,voltijd onderwijs,vrouw,406,437,436,421,435
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),34402,B Commerciele Economie,deeltijd onderwijs,man,176,177,159,160,165
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),34402,B Commerciele Economie,deeltijd onderwijs,vrouw,60,59,56,57,69
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),34402,B Commerciele Economie,duaal onderwijs,man,75,34,18,13,4
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),34402,B Commerciele Economie,duaal onderwijs,vrouw,27,12,6,5,2
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),34402,B Commerciele Economie,voltijd onderwijs,man,2201,2166,1993,1964,2038
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),34402,B Commerciele Economie,voltijd onderwijs,vrouw,845,804,775,775,769
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),34405,B Communicatie,deeltijd onderwijs,man,30,27,26,22,17
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),34405,B Communicatie,deeltijd onderwijs,vrouw,71,57,41,36,29
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),34405,B Communicatie,duaal onderwijs,man,19,8,0,0,0
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),34405,B Communicatie,duaal onderwijs,vrouw,12,3,0,0,0
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),34405,B Communicatie,voltijd onderwijs,man,255,245,245,247,240
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),34405,B Communicatie,voltijd onderwijs,vrouw,520,539,519,562,598
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),34406,B Accountancy,duaal onderwijs,man,19,15,12,5,0
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),34406,B Accountancy,duaal onderwijs,vrouw,13,10,6,3,0
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),34406,B Accountancy,voltijd onderwijs,man,319,340,286,296,335
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),34406,B Accountancy,voltijd onderwijs,vrouw,141,152,119,135,160
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),34464,B Bestuurskunde/Overheidsmanagement,voltijd onderwijs,man,232,253,229,253,275
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),34464,B Bestuurskunde/Overheidsmanagement,voltijd onderwijs,vrouw,145,151,135,167,193
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),34609,B Human Resource Management,deeltijd onderwijs,man,47,47,48,40,37
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),34609,B Human Resource Management,deeltijd onderwijs,vrouw,117,129,112,109,108
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),34609,B Human Resource Management,voltijd onderwijs,man,329,307,278,267,264
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),34609,B Human Resource Management,voltijd onderwijs,vrouw,606,655,651,600,614
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),34641,B Sociaal-Juridische Dienstverlening,deeltijd onderwijs,man,21,18,14,18,20
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),34641,B Sociaal-Juridische Dienstverlening,deeltijd onderwijs,vrouw,68,54,59,60,51
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),34641,B Sociaal-Juridische Dienstverlening,voltijd onderwijs,man,199,190,201,184,193
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),34641,B Sociaal-Juridische Dienstverlening,voltijd onderwijs,vrouw,1022,1038,965,897,947
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),35516,B Creative Business,deeltijd onderwijs,man,28,27,42,51,55
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),35516,B Creative Business,deeltijd onderwijs,vrouw,59,71,81,103,135
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),35516,B Creative Business,voltijd onderwijs,man,624,582,644,693,777
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),35516,B Creative Business,voltijd onderwijs,vrouw,1657,1590,1849,2150,2514
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),35517,B Finance| Tax and Advice,deeltijd onderwijs,man,5,1,0,0,0
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),35517,B Finance| Tax and Advice,deeltijd onderwijs,vrouw,2,0,0,0,0
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),35517,B Finance| Tax and Advice,voltijd onderwijs,man,300,356,367,346,344
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),35517,B Finance| Tax and Advice,voltijd onderwijs,vrouw,179,196,212,192,194
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),35520,B Finance & Control,deeltijd onderwijs,man,251,225,208,206,218
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),35520,B Finance & Control,deeltijd onderwijs,vrouw,122,127,123,147,144
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),35520,B Finance & Control,duaal onderwijs,man,21,13,8,5,2
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),35520,B Finance & Control,duaal onderwijs,vrouw,19,10,6,5,6
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),35520,B Finance & Control,voltijd onderwijs,man,1180,1030,829,785,746
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),35520,B Finance & Control,voltijd onderwijs,vrouw,440,398,334,309,297
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),35522,B Logistics Management,voltijd onderwijs,man,377,399,369,348,340
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),35522,B Logistics Management,voltijd onderwijs,vrouw,80,76,60,55,51
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),39205,B HBO - Rechten,deeltijd onderwijs,man,1,1,1,1,0
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),39205,B HBO - Rechten,deeltijd onderwijs,vrouw,5,2,1,1,0
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),39205,B HBO - Rechten,voltijd onderwijs,man,574,576,554,528,597
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,economie,n.v.t. (economie),39205,B HBO - Rechten,voltijd onderwijs,vrouw,1144,1228,1144,1160,1425
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),34040,B Sportkunde,voltijd onderwijs,man,599,641,689,733,804
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),34040,B Sportkunde,voltijd onderwijs,vrouw,379,400,403,378,359
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),34116,B Social Work,deeltijd onderwijs,man,63,64,55,58,70
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),34116,B Social Work,deeltijd onderwijs,vrouw,140,123,112,115,132
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),34116,B Social Work,duaal onderwijs,man,40,25,31,25,28
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),34116,B Social Work,duaal onderwijs,vrouw,110,96,90,71,71
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),34116,B Social Work,voltijd onderwijs,man,653,589,527,487,464
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),34116,B Social Work,voltijd onderwijs,vrouw,2275,2119,1858,1757,1790
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),34507,B Toegepaste Psychologie,deeltijd onderwijs,man,44,51,52,39,32
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),34507,B Toegepaste Psychologie,deeltijd onderwijs,vrouw,76,91,87,80,71
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),34507,B Toegepaste Psychologie,voltijd onderwijs,man,356,330,315,330,318
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),34507,B Toegepaste Psychologie,voltijd onderwijs,vrouw,885,882,837,822,868
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),35158,B Pedagogiek,deeltijd onderwijs,man,11,9,9,12,13
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),35158,B Pedagogiek,deeltijd onderwijs,vrouw,68,69,76,111,150
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),35158,B Pedagogiek,voltijd onderwijs,man,49,46,46,45,40
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,gedrag en maatschappij,n.v.t. (gedrag en maatschappij),35158,B Pedagogiek,voltijd onderwijs,vrouw,772,720,717,738,805
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),34560,B Opleiding tot Verpleegkundige,duaal onderwijs,man,42,47,45,52,56
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),34560,B Opleiding tot Verpleegkundige,duaal onderwijs,vrouw,166,181,193,231,238
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),34560,B Opleiding tot Verpleegkundige,voltijd onderwijs,man,143,151,143,176,213
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),34560,B Opleiding tot Verpleegkundige,voltijd onderwijs,vrouw,971,1017,1062,1143,1282
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),34570,B Opleiding tot Fysiotherapeut,voltijd onderwijs,man,632,549,506,621,736
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),34570,B Opleiding tot Fysiotherapeut,voltijd onderwijs,vrouw,468,439,420,483,589
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),34572,B Opleiding tot Oefentherapeut-Mensendieck,voltijd onderwijs,man,164,146,115,86,65
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),34572,B Opleiding tot Oefentherapeut-Mensendieck,voltijd onderwijs,vrouw,241,199,144,110,92
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),34574,B Opleiding voor Ergotherapie,voltijd onderwijs,man,82,82,77,73,74
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),34574,B Opleiding voor Ergotherapie,voltijd onderwijs,vrouw,399,391,357,311,325
Noord-Holland,0363,Amsterdam,reguliere inst.,bachelor,28DN,Hogeschool van Amsterdam,gezondheidszorg,n.v.t. (gezondheidszorg),34579,B Voeding en Dietetiek,voltijd onderwijs,man,159,187,180,163,194
